
Loaded 8442 rows (all programs, all sheets).
Compiling with 20 parallel workers.
  [checkpoint] 7964 real Check objects written to /Users/gordonchan/Workspace/demo-sites/mortgage-qc-prod/p0/compile_runs/run_008_comprehensive_8442/ruleset_checkpoint.json
  [8025/8442] compiled=7989 failed=36 unspecified=441 cost=$374.77
  [8050/8442] compiled=8014 failed=36 unspecified=448 cost=$375.94
  [8075/8442] compiled=8039 failed=36 unspecified=450 cost=$377.11
  [8100/8442] compiled=8063 failed=37 unspecified=454 cost=$378.27
  [8125/8442] compiled=8088 failed=37 unspecified=459 cost=$379.44
  [8150/8442] compiled=8113 failed=37 unspecified=459 cost=$380.60
  [8175/8442] compiled=8138 failed=37 unspecified=461 cost=$381.78
  [8200/8442] compiled=8163 failed=37 unspecified=462 cost=$382.94
  [8225/8442] compiled=8188 failed=37 unspecified=467 cost=$384.11
  [8250/8442] compiled=8213 failed=37 unspecified=477 cost=$385.29
  [checkpoint] 8213 real Check objects written to /Users/gordonchan/Workspace/demo-sites/mortgage-qc-prod/p0/compile_runs/run_008_comprehensive_8442/ruleset_checkpoint.json
  [8275/8442] compiled=8237 failed=38 unspecified=480 cost=$386.46
  [8300/8442] compiled=8262 failed=38 unspecified=483 cost=$387.63
  [8325/8442] compiled=8287 failed=38 unspecified=485 cost=$388.81
  [8350/8442] compiled=8312 failed=38 unspecified=487 cost=$389.98
  [8375/8442] compiled=8337 failed=38 unspecified=489 cost=$391.15
  [8400/8442] compiled=8362 failed=38 unspecified=491 cost=$392.32
  [8425/8442] compiled=8387 failed=38 unspecified=494 cost=$393.48
  [8442/8442] compiled=8404 failed=38 unspecified=495 cost=$394.28
  [checkpoint] 8404 real Check objects written to /Users/gordonchan/Workspace/demo-sites/mortgage-qc-prod/p0/compile_runs/run_008_comprehensive_8442/ruleset_checkpoint.json
{
  "total_rows": 8442,
  "checks_compiled": 8404,
  "failed": 38,
  "unspecified_thresholds": 495,
  "real_cost": 394.28
}

Elapsed: 69.6 min

[written] /Users/gordonchan/Workspace/demo-sites/mortgage-qc-prod/p0/compile_runs/run_008_comprehensive_8442/RESULTS.md
[written] 8404 real Check objects to /Users/gordonchan/Workspace/demo-sites/mortgage-qc-prod/p0/compile_runs/run_008_comprehensive_8442/ruleset.json (5.8 MB)
